Movie name,Review,Created at,Score,Genre
Space Jam: A New Legacy,"Even if I didn't find it so bad, this movie could have been handled much better, in many different ways. Most of all; what was that scene with the Rap Battle? Absolutely out of place, this is nothing compared to the first Space Jam! The only good part is Lola's trial made by Wonder Woman.","NOV 9, 2021",6.0,sport
Next Goal Wins,"When Taika Waititi (Jojo Rabbit, Thor: Ragnarok) writes and directs a movie, you can expect a unique approach to the subject. In this case, he's taken the true story of the American Samoa soccer team, who most famously lost in the FIFA with a score of 31-0. They hire a new coach who's disgraced back in the states (Michael Fassbender) to help turn them around. The typical plot points are there (training montage, personnel setbacks, earnest pep talks) and sometimes Waititi has managed to add some quirk to the characters or situations. While there aren't a lot of outright laughs, there's a lighthearted spirit and upbeat attitude that makes this underdog sports story enjoyable. Two interesting notes:1. This team was the first to have a trans player.2. The coach's daughter went to VCU and he wears a logo hat during the game.NOTE: Stay thru the credits for one final gag from the director.","NOV 20, 2023",6.0,sport
Battle of the Sexes,"""Little Miss Sunshine"" co-directors Valerie Faris and Jonathan Dayton blast us back to the past with ""Battle Of The Sexes,"" a period drama that coasts smoothly on the backs of its two, incredible lead performances, but also falters in trying to spread itself a bit too thin narratively, thematically, and in terms of perspective. Its heart is most definitely in the right place though, and even with its overly serious take on everything involved with the 1973 match in question, its the earnestness of it all that ultimately makes it all watchable in the end.","OCT 9, 2017",6.0,sport
Balls of Fury,"While not exactly ""Some Like it Hot"", this flick has some funny moments, though it's extremely 'forced' humor. I myself like how it follows (vaguely) the plot of ""Enter the Dragon"", and draws upon many of the martial arts cliches. Still, it's not rolling-on-the-floor funny. And the silly backstory, substituting ping-pong for martial arts had to have been thought up during some booze or drug-related party. Part of me is saying ""No more than 4.0"", but it IS one of my several guilty pleasures, thus the extra 1.0.","NOV 23, 2012",5.0,sport
Soul Surfer,Soul Surfer is the story of a young surfer girl that was bitten by a shark and lost her harm. The most exciting part of this film was watching and waiting for that scene to happen. After her arm was gone this film turned into one of those mellow drama stories of faith and prayer. Sometimes I felt like this movie was trying to be what it is not; A motivational disney sports story. Lets just say this story is great but when you don't have the right script or people behind it (Disney) then even a story like this can fail on many levels.,"JUL 17, 2011",5.0,sport
Turbo,Has good animation and a kinda good song but is mostly very average. Lazy work.,"APR 6, 2019",5.0,sport
Wimbledon,"""Wimbledon"" was a good movie, a bit slow, but mostly funny, the plot was good, the performances a little good, and the references to Wimbledon were in fact well managed.","JUN 9, 2017",6.0,sport
Poms,"It's so predictable and so basic that it's unable to take advantage of its cast, so you never get involved in the story or in the characters, so it's a non-rewarding experience that fades away the moment you finish it.","AUG 3, 2019",4.0,sport
Champions,"A little funnier than I expected, and it has enough warmth and sweetness .","JUN 21, 2023",6.0,sport
Battle of the Sexes,"This movie was predictable. Steve Carell had a mediocre performance, but Emma Stone did pretty well. The script made me laugh out loud at points that were supposed to be serious. I believe that if you make the villain sympathetic, or allow yourself to understand where a character is coming from, you've accomplished the hardest goal as a filmmaker. Bill Pullman was so one-dimensionally evil, it made the movie unrealistic. The movie was sterile, safe and didn't have a message that made people think. It's a movie for the liberal echo-chamber. Don't see this movie, it'd be supporting the wrong kind of Hollywood movie: the bland one.","NOV 12, 2017",4.0,sport
Rocky III,"Rocky III has the main problem that it conveys a sensation of lengthening for the sake of lengthening, but it does so at least from the perspective of a rich Rocky, who loses his ""hunger"", loses ""the eye of the tiger"" and who is helped by his friend Apollo, that is without a doubt along with Mr. T's performance as Clubber Lang and the song ""Eye of the Tiger"" the best of the film","DEC 3, 2022",6.0,sport
Rocky V,The first half of Rocky V is genuinely well written and has some great emotional and dialogue sequences but the second half takes a left turn and becomes completely outrageous and a little to stupid the ending street fight is great though.,"NOV 16, 2015",6.0,sport
Gran Turismo,"Gran Turismo can proudly boast of offering a healthy dose of modest and unambitious entertainment. However, when considering the overall concept, the film exudes a sense of detachment, coldness and a vexing absence of emotional depth. While the on-screen storyline draws from reality, I find that the protagonist's career trajectory seems to align more with the mechanics of a video game rather than capturing the true nuances of real life. This creates a barrier that affects the ultimate achievement of his success. It's not that the protagonist didn't work hard to achieve his position, but rather that his struggle and training lacks the palpable sense of true dedication and sacrifice. Once again, Neill Blomkamp proves that he is a director with vision, and despite the film being under the tight reins of the studio system, it displays a fine level of craftsmanship. However, the script is clearly where the film falters and is what has been his biggest weakness since District 9. Although it should be noted that this film does distance itself significantly from the mediocre ""Demonic"" of 2021. Undoubtedly the worst film of his career and by far. If you're looking for some lighthearted fun without the burden of deeper contemplation, you're unlikely to be disappointed with Gran Turismo. Nevertheless, if you try to dig deeper, the more you explore, the more obvious its shortcomings will become.","AUG 24, 2023",6.0,sport
Warrior,"This is a sports centered drama film with themes covered including tournaments, martial arts and underdogs. From the start, the family members are depicted as very much being quite distant from one another, with one being clearly a lot more down and out than the other. With quite dour and solemn music playing in the background, its also clear that their both relatively tired (physically, mentally and quite possibly emotionally speaking) as well. There is a certain atmosphere present from this first initial scene, although it sets the tone as being quite bleak, understandably so but I suppose I should say that it isn't the best of films to see if your looking for a constantly wonderfully happy film, put it that way!. The camerawork is a bit jerky at times - the scenes featuring said martial arts being practiced or during competitions/tournaments are quite frenetic, with many camera angles used. It has quite a gritty, urban feel to it. At times a split screen is used to show one of the brothers training, in the ring, while another is out running. The chronology of the film appears to be quite wide, with it quickly depicting many days or weeks worth of time, hence the pace is relatively quick. Its fair to say that the plot isn't exactly greatly original - there are some cliches present, with it being a sports related drama film with a heavy emphasis on family and the toll that being a sportsperson can have on you but it is a fairly tense and watchable film regardless. There are clearly unanswered questions from relatively early on but, somewhat frustratingly, as a viewer we're not really made aware of the full background of the brothers and what may have entirely driven such a big wedge between them. Having said that, it did make me feel a bit intrigued and curious to see what we might learn as the plot developed. The characterisation is fairly good but I found myself feeling that it was perhaps a little over 'Hollywood-ised', in that it didn't come across as entirely realistic and believable. There seemed to be an air of exaggerated melodrama somehow, although I'm not sure I can entirely put my finger on it. Cast wise, Joel Edgerton plays Brendan Conlon, while his brother Tommy is played by Tom Hardy and the father, Paddy Conlon, is played by Nick Nolte. They do certainly look the part of gritty, hard done by street fighters trying to get by but I felt I somehow didn't quite buy in to the full picture. Other cast members include Jennifer Morrison, as Tess Conlon and Frank Grillo, as Frank Campana. Nolte's performance was probably the most noteable for me overall. I found myself confused by the plot and not able to keep track of precisely what was going on, during pivotal scenes. At times the plot pace is quite fast and slick, while at other times it seemed a little slow. I feel the script wasn't the best overall. There is definitely a depressing bleakness to it but in a way I suppose thats a good thing, as I imagine thats what the filmmakers were trying to convey. I also found myself noticing a role reversal element which was interesting for a while but I won't give any spoilers. The basic concept is nothing new, although in this day and age (politically/culturally/economically speaking) its maybe more relevant than ever, the whole 'people trying to make a name for themselves, to rise above their circumstances' etc. but with various scenes taking place in Las Vegas and there being aerial camera shots used, panning across the many Vegas casinos and other establishments at night, with their lights shining bright, there was a definite tacky-ness to it. There is something sadly profoundly depressing about aspects of this but its not as if it hasn't been done before, numerous times. Content wise, the film contains one or two brief sex references and very brief/partial nudity, plus obviously violence in terms of the martial arts tournaments. There is also strong language and a character is depicted as being an alcoholic, with heavy drink use depicted, although its not really glamorised as such. No, I wouldn't particualrly recommend this film. There are plenty of other, similar films around - I just didn't think this one was especially memorable.","NOV 26, 2021",6.0,sport
Champions,"Very bland and predictable movie. I know it's supposed to be a feel-good one, but it's hard to ignore that disabled characters and only accessories to the protagonist. It would've been more interesting to take the main argument of the original film and focus it on one of the players.","APR 14, 2023",4.0,sport
Rocky III,Definitely a step down for the series but still a solid entry. Stallone is good despite the screenplay.,"MAY 8, 2019",6.0,sport
Turbo,"Less engaging than M.U. (which for me was pretty good but I didn't saw the monster's first movie so I had no expectations) it does't stand out but it's ok. What Turbo fails to have is an unpredictable plot (is better not to watch the trailer but even so is still pretty predictable) everything falls apart from being too standard, too predictable. Though some might call it a piece of crap is a good to watch movie with your kids or at least better for 2 ages compared to The Smurfs which is incredibly boring and cheesy at times It also lacks great quality animation or rather said graphics, the gf is pretty much standard. For a better overall animation & plot you should watch The Croods","NOV 9, 2013",6.0,sport
Moneyball,Maybe its **** Golden Globe worthy? Please! It was charming at best. Being a baseball fan...I connected a little closer to the business and respected the bittersweet side of the sport. It was incredibly well written but toned down for a docu-drama style direction film. Scientific baseball theory exposÃ film.,"JAN 9, 2012",6.0,sport
The Benchwarmers,"Despite this low score The Benchwarmers is semi funny. There are several occasions where I found myself laughing at this movie. However, that does not necessarily make it good. Adam Sandler's Happy Madison productions company was responsible for this film and it stars some of Adam Sandler common colleagues. David Spade and Rob Schneider have worked with Sandler on numerous occasions. Spade and Jon Heder were fairly funny throughout the film, but Schneider does not work as the sensible guy. I think his acting in this movie is awful. Its like he is in an infomercial from the 1990's. Its just hard to take this guy seriously after all the stupid roles Sandler made him play in movies like Big Daddy. The movie is really not very well written and although its funny, the world doesn't really need it.","MAR 17, 2015",5.0,sport
The Blind Side,This movie is held on a level that I don't understand. Sandra was not brilliant and the movie lacks any creativity or originality in it. Contrived and predictable. This is just an ok cliche movie that is kind of boring.,"NOV 29, 2012",4.0,sport
Rocky V,"I like the first 20 minutes of Rocky V, but then the rest of the film was just a flat out boring film fills with uninteresting characters and story, my major problem was Tommy, i just cannot click with him for a single second even when the first time they show him, even when he's still friends with Rocky i just never get him, Tommy did not work both in characters and appearance, he's not a good villain like Apollo Creed, Clubber Lang, and Drago, in Rocky V we were going back to a very familiar places, the underground, and it's another things i like was that we can finally see ""the old Rocky"" back again, and Sylvester Stallone really did the same old Rocky performance, dialogue, style, gesture, and personality and i really really like it, i also like some of the throwback like the priest, and i really do appreciate some of the few scenes and on how it ended i definitely not expecting it and i do appreciate it but again at the same time every time i see Tommy i always feel like he is just not the guy, loved seeing him get beat up but when he's face shown, it was a no, another conflict was Rocky and his son relationship that cracks also did not work for me, couple or three boring long sequence, cheesy moments, and again Tommy, Tommy, and Tommy was just uhhh, so overall Rocky V was simply the worst one in the franchise so far, it could've work if at the very least they got a better actor to play Tommy, and definitely a better story too, it's disappointing to say that overall Rocky V was indeed a bad movie.","FEB 24, 2023",5.0,sport
Moneyball,"I recently saw the movie. I have to say that I have no idea about baseball so I didn't find something catchy. For me I would say that it is a boring movie and it doesn't make clear some things like the feelings of Billy Beane. For example in the scene where he yells at the players after beating. It's not a strong emotionally and doesn't affect anyone. Also I believe Jonah Hill didn't match with this role. He does support the yela graduate but can't stand next to Beane as a personal supporter and assistant Maybe this movie is based on feelings thoughts expressions and the game generally, I didn't make me love baseball","MAR 13, 2012",5.0,sport
The Triplets of Belleville,"There was little communication of warmth between mother and son. The son barely acknowledged her existence. Missing that emotional connection, I just couldn't fully connect to the film despite its great production levels","NOV 17, 2012",6.0,sport
Warrior,A terribly generic sports movie. There is nothing original about this (besides of course MMA being the sport of choice for this film) and that is pretty disapointing. However well done MMA sequences and good acting by the cast (Nick Nolte is amazing in this film) raise this film from a generic sports movie to a watchable and somewhat enjoyable sports film.,"FEB 16, 2012",6.0,sport
The Karate Kid Part III,"If you are a fan of the first two Karate Kid movies, you should not skip “The Karate Kid Part III”. I feel like it does a good job of continuing the story in new ways that weren't already covered. If you never liked the first two movies, this one will not win you over, as it is easily the weakest of the 3. I feel like this entry lacks the moving character interaction scenes that the others deliver on. I do appreciate that the villain has a plan more sophisticated than simply beating Daniel up, but the fact that it drives a wedge between him and Miyagi, means that we don't get those great scenes with the two of them together. I give it a C, if you've already seen the best, but you insist on watching a movie, try this one out.","AUG 19, 2021",6.0,sport
Gran Turismo,"admirable [ ad-mer-uh-buhl ] adjective worthy of admiration; inspiring approval, reverence, or affection.","SEP 27, 2023",6.0,sport
We Are Marshall,We Are Marshall does not have the impact that the classic football films have. McG is the director for this film and we all know what kind of track record he has with films like Terminator Salvation and Charlie's Angels Full Throttle. We Are Marshall is more of the same. The film starts out well with tragedy but the script does not allow the viewer to get behind the team. The script relies far to much on characters that really don't matter rather than just stick with the football team. Matthew McConaughey and Matthew Fox are both decent in this movie and they are certainly the highlights of a fairly talented cast including a young Kate Mara and Anthony Mackie. Despite the strong effort from the two Matthews their characters still remained underdeveloped and the film just does not make the cut.,"DEC 22, 2015",5.0,sport
Moneyball,"Not a bad movie but not unique either. I was hoping Moneyball would tackle the obvious problem that baseball is absurd with no spending cap. Instead it was a pretty basic story about a ball club who builds an unlikely team using statistics. Low intensity type of story with been-there-seen-that characters. Pretty white bread, toast-no-jam kind of story. The irony is that the ending praises the Red Sox for winning with Beane's system when actually the year the Sox won the series they had the SECOND HIGHEST PAYROLL IN THE LEAGUE so you can forget all that b.s. Nice try.","DEC 17, 2011",5.0,sport
Mean Machine,"English remake of the 1970's Burt Reynolds American football romp. Former England captain, off the rails, gets arrested for drink driving, assault, etc then ends up in prison with several unsavoury characters. He then gets together a team of inmates to play against the guards. It's ok in parts, Jones plays himself, Statham is ok until he speaks & it's all a bit bland. David Kelly & Danny Dyer are good though & the music isn't too bad.","AUG 31, 2010",6.0,sport
Here Comes the Boom,"Here Comes the Boom was an uplifting story. It expresses a powerful message to viewers. Kevin James was the right actor to play this role. He was good at showing off his passion for his school and his students. It wasn't the most amazing film, but I really enjoyed it. This is a great family film and I would recommend it.","JUL 21, 2013",6.0,sport
Ford v Ferrari,"Lightly cheesy, fantastically patriotic, and unsurprisingly by-the-numbers. Great performances from Bale and Damon, but I think the star of the supporting cast was Caitriona Balfe, who played Bale's character's wife. Weak child performances, though. Real middle of the road on this one.","APR 29, 2020",5.0,sport
The Next Karate Kid,"If anything, this last instalment gives a new light to the franchise by introducing the wonderfully played Julie. There is something to be said for The Next Karate Kid going for some other directions after 2 sequels of the same formula.","NOV 30, 2022",6.0,sport
Cars 2,"Cars 2 is a sequel to the 2006 animated film, Cars, once again proves its title over the visionary field of technical excellence. Here, not only the characters are well-voiced but also it's visuals have improved that often looks glorious and stunning. It has many amazing action sequences and exploding scenes but this film is technically does not belong to PIxar's top mastery works. Cars 2 is the only sequel that received a rotten rating from all other rating websites; and the question is, Why? It is because of its carelessly handled storytelling that's so complicated to understand that it wants to become like the greatest action movie you never before seen on animation -- intended to become like a James Bond film or any spy film. So because of that bad storytelling. We can see now that Pixar somehow loses magic and credibility in crafting innovative, original, and outstanding stories which we have seen from its past Academy Award winning films like those of Finding Nemo, Ratatouille, Wall-E, Up, and Toy Story 3. No heartfelt or improving drama, no cleverly crafted gags. Cars 2, fairly, does not belong to the list of the worst animations produced on screen but it is rendered as a mediocre film. Overall, it's still watchable and quite enjoyable for some scenes which are somewhat smart, intelligent and quite funny.","APR 12, 2014",5.0,sport
Kicking & Screaming,"A light, sometimes funny movie that is watchable but forgettable. The supporting cast don't take much of the comedic burden so Ferrell becomes the sole reason you would watch this film.","MAY 11, 2011",6.0,sport
The Next Karate Kid,"Because the last movie of the franchise failed at the box office and was disliked by many fans and critics they tried a fresh restart with a new story-line. Of cause they do not replace Pat Morita as Mr. Miyagi as this would be much too harmful. He is the focus point of the franchise and Daniel LaRusso’s story can be considered finished as he has mastered the critical (life) lessons in the last 3 movies (Until Cobra Kai at least;-). I am in the minority that thinks this is a quite good movie with some mistakes that drag it down. Also I think the first movie which is a cult classic set the bars to high for all the prequels. Sometimes there is a peak that is nearly impossible to surpass or even reach. Again the movie uses themes from an underdog story, teenage drama, clashing philosophies and martial arts. The story starts with Mr. Miyagi traveling to Boston to attend a commendation for Japanese-American soldiers. He visits Louisa Pierce who is the widow of his friend and former commanding officer. He meets Julie who is his friends granddaughter and struggles because of dealing with her parents death. He decides to help her which is the start of a new adventure. The set up is nice and fitting. The later parts are weaker with some exceptions. I would say they try their best but could not reach the appropriate levels to make this a hit or like the first movie. It is not a failure more a case of to much use of the fast forward button for the viewer. Character wise we got good and bad performances. For Hilary Swank this was her first big role and breakthrough. She got recognition and many praised her performance. I agree to that as she fully delivered her role and is a highlight of the movie. Pat Morita as Mr. Miyagi is a staple of the franchise. Always delivering a truly good performance. I cant remember a weak moment in all movies. I am divided for Michael Ironside as Paul Dugan. He does a good job but his character does not fit that good into the movie. Maybe a bit to overdone or cliche (or not enough if you go more into parody territory). I like the monks, Louisa Pierce played by Constance Towers and Michael Cavalieri as Ned Randall with some bad scenes. In total it is a solid performance but in combination with the script there are too many weaknesses. To be fair other were far more critical here and I see their points. Maybe I am far less critical but I can not prove that my opinion is more valuable than theirs and vice versa. Overall the movie was not strong enough to safe the franchise. I liked it but it has some weaknesses that drag it down. I think that I enjoy the two main characters saved the movie for me. I am however not sure if I can recommend it to others.","APR 19, 2021",6.0,sport
Space Jam: A New Legacy,A film that is very superficial and stupid in terms of story and beautiful in terms of CGI .... It is so confusing that even he's doesn't know what he's wants!,"JUL 16, 2021",5.0,sport
Gran Turismo,"Like the Marvel and DC movies, this filim's opening logo starts with a montage of Nintendo games, because this one is based on the popular driving simulation. A Nissan executive (Orlando Bloom) suggests training the best players to become actual drivers and this is the true story of a Welsh gamer (Archie Madekwe) who ends up in the big race. Madekwe does a fine job, along with David Harbour, who's solid performance adds more meaning. Neill Blomkamp is known for directing sci-fi films and he's applied some of his showmanship to the driving, while maintaining an emotional core. Yes, there's lots of racing around tracks, but the editing tricks help keep them interesting. Even though it's driven with predictable beats, there's sufficient skill and heart to generate an acceptable sports movie.","AUG 28, 2023",5.0,sport
Planes: Fire & Rescue,stupidly boring movie.....ermmm our whole family nearly slept while watching this movie and some movies like Wreck It Ralph or Frozen OR BIG HERO 6 could beat this movie!,"NOV 19, 2014",4.0,sport
Early Man,"If you've seen other Nick Park films then you'll know roughly what to expect - somewhat eccentric characters and a fairly quirky plot line delivered via stop motion animation, wich is very much family friendly viewing. This all applies to this film, so there's no change there. I didn't find it as amusing as the Wallace & Gromit films but then I suppose thats maybe a lot for this to live up to, not least as the characters are brand new (or really old, if you know what I mean - pardon the plot related pun). Its an easy and enjoyable watch, with some pretty good examples of visual, slapstick comedy. I thought the voice acting was quite good but as I say it doesn't really compare to the studios previous works. I liked that the cave men were clearly portrayed as having their own flaws, which, no doubt, on a serious note, they would have had. I tend to enjoy the quirky/zaniness factor and the tongue-in-cheek sense that Nick Park films have and this film is no exception. I wouldn't say, however, that this is more memorable compared to other such films. However, I should point out that its very much football focussed, plot wise, so the football theme/references could get a bit boring if your not a fan of the sport, though it is pretty lighthearted and, suffice to say, not intended to be taken especially seriously (seriously, can you imagine cave people engaging on football matches?). Overall this is a fun and amusing, family friendly watch which is worth a watch if your interested in the story, although it isn't better than the previous Aardman studios films.","NOV 26, 2021",6.0,sport
Planes: Fire & Rescue,"Planes II is more colored than the original but it continue having a boring story-telling and unremarkable characters, with a bad premise and, of course, empty of reasons for form part of the Pixar universe. Almost none audiences will like this other sorry film of Disney.","APR 24, 2016",5.0,sport
King Richard,"""King Richard is a workmanlike, formulaic, feel-good sports drama. That's regrettable, because it could have been so much more. The story describes the early development of tennis superstars Venus and Serena Williams. Most of the action takes place in the years immediately preceding Venus’ professional debut in October, 1994, at the age of fourteen. But rather than focus on these obvious subjects, the film centers on Richard Williams, their father, coach, protector and generally omnipresent figure. For those who have followed the professional careers of the Williams sisters, Richard has always been an enigmatic figure. His coaching style was unorthodox. His talent for self-promotion (sometimes on behalf of his daughters, sometimes not) was legendary. His conflicts with the tennis establishment over slights real and imagined were similarly well-known. It’s regrettable that this film never fully explores its fascinatingly complex central character. The roles of Venus and Serena as executive producers of this movie may have contributed to this sanitized approach that, as several critics rightly suggest, borders on hagiography. Richard (Will Smith) is consistently portrayed as an admirable figure fiercely protective of all five of his daughters as they are growing up in Compton, a Los Angeles neighborhood that’s still among the ten most dangerous cities in the country. He is equally deeply involved in the development of Venus and Serena into elite tennis players and in ensuring they are respectfully treated in their early business deals. What’s missing is even minimal acknowledgement of Richard’s dark side. For example, the fact that Richard fathered and abandoned the five children he had with his first wife receives only a glancing blow in the best scene of the film. That he and Oracene divorced eight years after Venus’ pro debut doesn’t merit comment in the large collection of vanity cards at the end of the film. His third marriage to a woman one year older than Venus goes similarly unremarked. Despite these reservations, the cast makes this movie worth recommending. Many pundits project a Best Actor Oscar for Will Smith for his efforts here. For my money, Smith’s ability to portray limitless self-absorption is more art imitating life than an Oscar-worthy exploration of new territory. That said, the rest of the cast is excellent. As Richard’s wife, Aunjanue Ellis","MAR 27, 2022",6.0,sport
Cars 2,"Pixar, even on its worst films, generally delivers decent animation that is approved by critics and audiences alike. When a Pixar movie tries to be original, it dives deep into the proposition. When the premise is more cliché, Pixar usually lands in a comfort zone that attracts the public. But ""Cars 2"" delivers none of that. The film simply isn't the best way to continue what was presented in the first film - by the way, anyone who watches ""Cars 3"" right after ""Cars"" won't miss ""Cars 2"". Looking on the bright side, at least the animation is still pretty good (Pixar never fails in that regard), as is the voice acting (although not all of the new characters are charismatic enough).","JUL 21, 2023",6.0,sport
Early Man,"Superb and delightful animation, and a few quite funny moments. Yet I am not convinced by the story - to be fair I came with quite high expectations (Wallace & Gromit has always been brilliant). The idea of football match between stone age and bronze age in my opinion turned out being kind of dull and the story partly was cliched(prophecy, big football battle in the end, etc.). I think that an aardman film set in the stone age could potentially have been way more enthralling and humourous. I was mildly disappointed.","JUL 24, 2018",6.0,sport
Planes: Fire & Rescue,"Going into the latest Disney tent-pole, and the sequel to last summer’s snooze fest (Even by kiddie fare standards), “Planes: Fire & Rescue” I had my fair share of low, and I mean, low expectations. The trailers build this up to be one big sap fest, the first preview had the very good Spencer Lee singing the titular song “Still I Fly”. Which, yes makes it’s way into a slow montage in the film. To be expected, the film is not in the high winds of what it’s animation department is actually capable off. (Have you seen “Frozen?”) . Parents will find the film utterly predictable, but the younger children will more than likely be put in a trance, as soon as Dusty Crophopper swings into the big screen. To say the least I was truly surprised at how much I actually enjoyed this follow up sequel. Having only been less than a year since we saw the last Planes, Dusty is now a big time celebrity, and world champion. However when his gearbox reluctantly fails -- this causes Dusty to find a new calling, as he most likely will never race again. After a terrible accident leaves his hometown in ruins Dusty takes new leave, and begins investing into the world of firefighting. Serving alongside the heroes he aspires to be. You may not believe it at first, but there actually is some touching moments sprinkled throughout “Planes: Fire and Rescue”, not to mention, most of the scenery is gorgeous to look at (a vast improvement over the first outing). The directing staff actually studied for months on the actual depths that these firefighters go through. Which truly is showcased in the very cool air stunt sequences, which are easily the film’s greater strengths. Ideally, what propelled the film even further was the addition of a new band of characters, that are superior to the previous entry. Characters that I actually cared about. Of course, with new characters comes with a new cast..lead by Julie Brown (Modern Family) as Lil’ Dipper. Ed Harris, Wes Studi, Hal Holbrook while Dane Cook returned to voice Dusty. So much went wrong with the first “Planes” that it actually set a low bar for the standards of Disney, and for that I was truly shocked. It has become apparent that this crew saw those faults and drastically altered them. Resulting in a more than passable escapism for the younger **** even slight enjoyment for the adults as well. The film is nowhere near the likes of “LEGO Movie”, “Frozen”, or “How To Train Your Dragon 2”. Running at a smooth 1hr and 15 mins, is just perfect enough to entertain the **** not drag down the parents along the way. Everyone leaves feeling satisfied B By: Nate Adams Directed By: Roberts Gannaway Rated: PG Runtime: 75 mins Studio: Disney Release Date: July 18th Thanks For Stopping By","JUL 30, 2014",6.0,sport
McFarland USA,"There have been many movies about a misfit team of underdogs and this one is so firmly fixed in the formula that almost every plot point is predictable. Kevin Costner plays a coach, who's made so many mistakes that the only job he can find is in the titular town that's dominated by Mexican farm workers. When he discovers how tough and fast the students are, he forms a cross country track team. Usually, each team member has a personality, but this one only revolves around 2. It's also missing any humor, which would have added warmth. The only thing that sets this one apart is the focus on the Latino culture. Even though it is earnest (and based on a true story), it hits all of the clichés.","FEB 25, 2015",4.0,sport
Nacho Libre,"A warm comedy about a cook at an orphanage who dreams about becoming a wrestling star. Right from the start, this movie grasps its time and it takes a while to get used to the pacing but after the 2nd watch the still shots and Easter eggs in the background are fun to notice. What I hated. There isn't much I hated but I feel that this movie was padded out to be a motion picture. Nacho Libre is 92 minutes long but cutting the beginning and end credits, it's more of a 80 minute film. This doesn't even count all the still shots and characters taking their sweet time walking (driving) or looking into the camera. This movie isn't bad but it does feel that it could have been a bit longer but maybe this was due to budget reasons? (25M Budget.) What I loved. This movie is quotable. ""I want to weeeeeen!"" and ""Get that corn out of my face!"" are hilarious. Nacho is well spirited and the support cast also did a good job. This movie also has a great soundtrack. It's just such a shame that it also suffers from the same pacing that the movie has us running on. (20-30 milers per hour.) I feel that the story needed to be a bit longer and this movie is in no way trash at all for being short but I can't help have this feeling of emptiness through out the whole movie. Even the end was abrupt. I do recommend a free watch (Netflix) and a 2nd watch if enjoyed. It's not for everyone but I can't ignore the good time this film gave me. I give Nacho Libre a 6 out of 10. Chicken soup for the soul.","JAN 30, 2021",6.0,sport
King Richard,"i think this need a new screenplay writer and director we just see acting , will smith , not bad and not good","NOV 21, 2021",5.0,sport
Cars 2,"It doesn't even come close to the first one, in fact it's not even good. They went off topic a lot.","JAN 5, 2018",4.0,sport
Pawn Sacrifice,"In 1972 there's was plenty of stuff going on. The moon landings were still happening. There was Watergate. The Vietnam War. The Yom Kippur war. So why was the game of chess dominating the mainstream media for several months? Because of the cold-war battle between Bobby Fischer and Boris Spassky. It was so famous it caused a huge spike in chess interest around the world for the next decade. However this movie didn't make me feel engaged in anyway. It was largely factual, but somehow made the event seem small and inconsequential. If you want to experience just how big this chess event was instead watch the excellent ""Bobby Fisher against the world"" documentary.","SEP 25, 2019",6.0,sport
Here Comes the Boom,"It's Kevin James...need i say more? Now don't get me wrong, i love Kevin James and this movie was fun but were making honest film reviews right? Here comes the boom is a fun family film and it gets a 10/10 if thats what were basing it on, but if were basing it on a quality film and all then it gets a 5/10. Its obviously really cheesy and goofy etc. and obviously you know how its going to end from the start, it has a great message to it also. It's definitely inspiring but as a whole though i give it a 5/10","OCT 16, 2012",5.0,sport
Goal! The Dream Begins,Half believable and half not. Genuinely the plot may happen to a point but I extremely doubt it would go so far. You can spot what will happen by picking up the box. It was just far too predictable that any of the tension was **** out of the movie. The Cameo appearances are meant to be WOW moments but really they are not. I did not care. The film was pointless and really did not have any emotional depth to it. The actors playing footballers you can see are terrible football players and the plot is as thin as paper. I would really not waste my time and I will not watch the second film.. Why would I? I bet I know that plot as well.,"APR 29, 2013",4.0,sport
Space Jam: A New Legacy,"To be honest... I really don't have a lot to say on this one. I grew up with the original film and have enjoyed its campiness time and again over the years, but I think even fans of that will find it kinda difficult to enjoy this one, as it more or less follows the first film beat by beat, but that isn't even the worst part of this. The worst part is that this entire film is essentially one long Warner Bros. commercial, throwing shameless Warner product placement, films, and characters left and right in not-so-creative or clever ways. Lebron James makes the most of what he's given, but even he looks bored and underwhelmed through most of this. Overall, does it have its moments of color and spectacle? Sure, but that's all this film really has going for it, and that can't overcome a contrived and uninspired story that lacks the heart and charm of the original.","JUL 15, 2021",4.0,sport
Rocky IV,"Rocky IV takes Apollo Creed's death to make this film the best of the saga. Sylvester Stallone could make it, becoming this fighting-film on the year's best film. Sadly, Stalone, again a terrible actor on a movie, makes millions, only for put the audience in shock, but the results are very low.","MAR 11, 2016",6.0,sport
Free Solo,"I will never understand why anyone would want to free solo, and this movie does very little in explaining why either. I expected better editing and structure to the film and the film has a very peculiar build up to the final climb, I understand that the camera crew didn't know when he was going to do it but I also expect hindsight to play a part in the final product. Clearly the man in question has a lot of issues and so does the film. The film doesn't really do justice to the high stakes this man went through to reach the top because in the first minute of the film we see him reach the top! Whoever decided to do that is possibly the single worst person to have worked on this movie. Obviously I wanted him to reach the top but I also wanted to experience watching him doing it with the tension everyone else felt when they saw him do it in real life. Why ruin the film? why? Everything he did that was high risk now became underwhlming because you now he did it successfully already. If you make a documentary that records something so extraoordinary as what this man has done and you have to remind yourslef of how incredible it is, someone along the line of this production has slipped and plummeted to the death of their film making career.","FEB 19, 2019",6.0,sport
